loss,params,iteration,estimators,train_time
0.21628821259645203,"{'feature_fraction': 0.6148754834133795, 'lambda_l1': 0.6496488744734102, 'num_leaves': 80, 'max_bin': 253, 'min_data_in_leaf': 480, 'subsample': 1.0, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.05741627454351286, 'bagging_freq': 5, 'lambda_l2': 0.7037007724071527, 'boosting_type': 'goss'}",135,17,6.352412793999974
0.19503053459426722,"{'feature_fraction': 0.5692542714542945, 'lambda_l1': 0.5608842360589547, 'num_leaves': 88, 'max_bin': 254, 'min_data_in_leaf': 490, 'subsample': 0.9224929230927568, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.15185291767115863, 'bagging_freq': 4, 'lambda_l2': 0.4935041700298947, 'boosting_type': 'gbdt'}",136,90,16.540463853999427
0.19331986730410788,"{'feature_fraction': 0.9977233751435, 'lambda_l1': 0.6190451003999035, 'num_leaves': 180, 'max_bin': 253, 'min_data_in_leaf': 410, 'subsample': 0.9612659232445343, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.1294062050664477, 'bagging_freq': 6, 'lambda_l2': 0.6002081132778939, 'boosting_type': 'gbdt'}",137,85,24.74518370700025
0.19150533043572082,"{'feature_fraction': 0.826475177552261, 'lambda_l1': 0.5850869386829102, 'num_leaves': 120, 'max_bin': 253, 'min_data_in_leaf': 350, 'subsample': 0.8105432645141608, 'subsample_for_bin': 40000, 'verbosity': 0, 'learning_rate': 0.0740616621684047, 'bagging_freq': 4, 'lambda_l2': 0.3886008498944441, 'boosting_type': 'gbdt'}",138,155,27.8690325460002
0.1901130330226074,"{'feature_fraction': 0.843790305581186, 'lambda_l1': 0.9251353464144805, 'num_leaves': 56, 'max_bin': 253, 'min_data_in_leaf': 390, 'subsample': 0.8511906004085533, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.054003439336497754, 'bagging_freq': 5, 'lambda_l2': 0.35797173897410367, 'boosting_type': 'gbdt'}",139,430,41.28086181100025
0.22511069263221373,"{'feature_fraction': 0.7648843035614323, 'lambda_l1': 0.8654661766639683, 'num_leaves': 40, 'max_bin': 253, 'min_data_in_leaf': 440, 'subsample': 1.0, 'subsample_for_bin': 160000, 'verbosity': 0, 'learning_rate': 0.08786490305461003, 'bagging_freq': 5, 'lambda_l2': 0.2946707099284411, 'boosting_type': 'goss'}",140,11,5.897970334000092
0.19285874909641798,"{'feature_fraction': 0.8117007461796273, 'lambda_l1': 0.5223184553758591, 'num_leaves': 128, 'max_bin': 253, 'min_data_in_leaf': 380, 'subsample': 0.5174440124647002, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.05178839491422613, 'bagging_freq': 3, 'lambda_l2': 0.08233982085797525, 'boosting_type': 'gbdt'}",141,276,29.579387476999727
0.19108682314850223,"{'feature_fraction': 0.9002389365192536, 'lambda_l1': 0.7511622080788771, 'num_leaves': 68, 'max_bin': 253, 'min_data_in_leaf': 470, 'subsample': 0.8664995833520965, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.06106689319217966, 'bagging_freq': 4, 'lambda_l2': 0.5804683987940245, 'boosting_type': 'gbdt'}",142,283,35.539978052999686
0.1944644123078788,"{'feature_fraction': 0.9695962921441659, 'lambda_l1': 0.5976448163757682, 'num_leaves': 32, 'max_bin': 254, 'min_data_in_leaf': 450, 'subsample': 0.8841432081846471, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.13609612177797567, 'bagging_freq': 3, 'lambda_l2': 0.5330809398972726, 'boosting_type': 'gbdt'}",143,256,22.075878493000346
0.19025261261372695,"{'feature_fraction': 0.7098281646223243, 'lambda_l1': 0.967894037100777, 'num_leaves': 84, 'max_bin': 253, 'min_data_in_leaf': 340, 'subsample': 0.9863397776163303, 'subsample_for_bin': 280000, 'verbosity': 0, 'learning_rate': 0.06293859861864816, 'bagging_freq': 6, 'lambda_l2': 0.8799714822334131, 'boosting_type': 'gbdt'}",144,290,35.48430720600027
0.21321412032960552,"{'feature_fraction': 0.854864253960086, 'lambda_l1': 0.4565843021921133, 'num_leaves': 152, 'max_bin': 253, 'min_data_in_leaf': 320, 'subsample': 1.0, 'subsample_for_bin': 20000, 'verbosity': 0, 'learning_rate': 0.07085804706029705, 'bagging_freq': 5, 'lambda_l2': 0.44083911995756897, 'boosting_type': 'goss'}",145,14,7.294413841000278
0.18994105410716866,"{'feature_fraction': 0.8856914280622984, 'lambda_l1': 0.25581154177731824, 'num_leaves': 108, 'max_bin': 253, 'min_data_in_leaf': 270, 'subsample': 0.9366109299754917, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.06523795720550736, 'bagging_freq': 4, 'lambda_l2': 0.22939468587135392, 'boosting_type': 'gbdt'}",146,220,36.45403184099996
0.18986118374534733,"{'feature_fraction': 0.9097342352404418, 'lambda_l1': 0.3466602729937479, 'num_leaves': 92, 'max_bin': 253, 'min_data_in_leaf': 240, 'subsample': 0.9436769483912463, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.05600525954037093, 'bagging_freq': 4, 'lambda_l2': 0.32012919179079513, 'boosting_type': 'gbdt'}",147,349,45.41550673099937
0.18996860532552995,"{'feature_fraction': 0.9123472264404809, 'lambda_l1': 0.34757678630962896, 'num_leaves': 100, 'max_bin': 253, 'min_data_in_leaf': 230, 'subsample': 0.9474103885835095, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.056075275809946194, 'bagging_freq': 4, 'lambda_l2': 0.4160048103711115, 'boosting_type': 'gbdt'}",148,300,43.21005794499979
0.19086178586263658,"{'feature_fraction': 0.9388519002501149, 'lambda_l1': 0.3879582066795571, 'num_leaves': 76, 'max_bin': 253, 'min_data_in_leaf': 240, 'subsample': 0.9966253293875249, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.06778652523224772, 'bagging_freq': 4, 'lambda_l2': 0.33151148217052145, 'boosting_type': 'gbdt'}",149,266,34.19944100700013
0.18937683066228017,"{'feature_fraction': 0.8634257915867122, 'lambda_l1': 0.42536348686587255, 'num_leaves': 112, 'max_bin': 253, 'min_data_in_leaf': 290, 'subsample': 0.9266008992638208, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.05210138005447045, 'bagging_freq': 5, 'lambda_l2': 0.37515505796051607, 'boosting_type': 'gbdt'}",150,243,39.23576724199938
0.19018484504614763,"{'feature_fraction': 0.9996039684498319, 'lambda_l1': 0.4825011763726731, 'num_leaves': 112, 'max_bin': 253, 'min_data_in_leaf': 200, 'subsample': 0.9657430617409839, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.05025018807985294, 'bagging_freq': 5, 'lambda_l2': 0.36722045218090904, 'boosting_type': 'gbdt'}",151,316,48.99548718299957
0.19015096508406304,"{'feature_fraction': 0.9527185697663574, 'lambda_l1': 0.4334863846811315, 'num_leaves': 132, 'max_bin': 253, 'min_data_in_leaf': 180, 'subsample': 0.9772490273498806, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.0598450078619536, 'bagging_freq': 5, 'lambda_l2': 0.20774026426399556, 'boosting_type': 'gbdt'}",152,223,40.92123810200064
